sku,attribute_set_code,product_type,categories,product_websites,name,description,short_description,weight,product_online,tax_class_name,visibility,country_of_manufacture,additional_attributes,qty,out_of_stock_qty,configurable_variations,price,status
1140659773,Products,simple,"Default Category/Tous les produits/ECRITURE CORRECTION & COLORIAGE/ECRITURE & CORRECTION/STYLOS ENCRE GEL,Default Category/Tous les produits/ECRITURE CORRECTION & COLORIAGE/ECRITURE & CORRECTION,Default Category/Tous les produits/ECRITURE CORRECTION & COLORIAGE,Default Category/Tous les produits,Default Category/Tous les produits/BUREAUTIQUE/ECRITURE & CORRECTION/STYLOS ENCRE GEL,Default Category/Tous les produits/BUREAUTIQUE/ECRITURE & CORRECTION,Default Category/Tous les produits/BUREAUTIQUE,Default Category/Tous les produits/SCOLAIRE/ECRITURE & CORRECTION/STYLOS ENCRE GEL,Default Category/Tous les produits/SCOLAIRE/ECRITURE & CORRECTION,Default Category/Tous les produits/SCOLAIRE",base,"STYLO ROLLER A ENCRE GEL EFFACABLE FRIXION BALL 0.7mm BLEU TURQUOISE ""PILOT"" REF: BL-FR7-LB ""PILOT"" REF:BL-FR7-LB","STYLO ROLLER A ENCRE GEL EFFACABLE FRIXION BALL 0.7mm BLEU TURQUOISE ""PILOT"" REF: BL-FR7-LB ""PILOT"" REF:BL-FR7-LB",Lignage tricolore spécial pour l'apprentissage de l'écriture. Tableau de calligraphie au verso sur la couverture. Papier Vélin Surfin 70 g.,49,2,Taxable Goods,"Catalog, Search",France,"mgs_brand=Pilot,techno_ref=BL-FR7-LB,color=Bleu Turquoise",9999,0,,0,1
1140659788,Products,simple,"Default Category/Tous les produits/ECRITURE CORRECTION & COLORIAGE/ECRITURE & CORRECTION/STYLOS ENCRE GEL,Default Category/Tous les produits/ECRITURE CORRECTION & COLORIAGE/ECRITURE & CORRECTION,Default Category/Tous les produits/ECRITURE CORRECTION & COLORIAGE,Default Category/Tous les produits,Default Category/Tous les produits/BUREAUTIQUE/ECRITURE & CORRECTION/STYLOS ENCRE GEL,Default Category/Tous les produits/BUREAUTIQUE/ECRITURE & CORRECTION,Default Category/Tous les produits/BUREAUTIQUE,Default Category/Tous les produits/SCOLAIRE/ECRITURE & CORRECTION/STYLOS ENCRE GEL,Default Category/Tous les produits/SCOLAIRE/ECRITURE & CORRECTION,Default Category/Tous les produits/SCOLAIRE",base,"STYLO ROLLER A ENCRE GEL EFFACABLE FRIXION BALL 0.7mm VIOLET ""PILOT"" REF: BL-FR7-V ""PILOT"" REF:BL-FR7-V","STYLO ROLLER A ENCRE GEL EFFACABLE FRIXION BALL 0.7mm VIOLET ""PILOT"" REF: BL-FR7-V ""PILOT"" REF:BL-FR7-V",Lignage tricolore spécial pour l'apprentissage de l'écriture. Tableau de calligraphie au verso sur la couverture. Papier Vélin Surfin 70 g.,137,2,Taxable Goods,"Catalog, Search",France,"mgs_brand=Pilot,techno_ref=BL-FR7-V,color=Violet",9999,0,,0,1
1140671618,Products,configurable,"Default Category/Tous les produits/ECRITURE CORRECTION & COLORIAGE/ECRITURE & CORRECTION/STYLOS ENCRE GEL,Default Category/Tous les produits/ECRITURE CORRECTION & COLORIAGE/ECRITURE & CORRECTION,Default Category/Tous les produits/ECRITURE CORRECTION & COLORIAGE,Default Category/Tous les produits,Default Category/Tous les produits/BUREAUTIQUE/ECRITURE & CORRECTION/STYLOS ENCRE GEL,Default Category/Tous les produits/BUREAUTIQUE/ECRITURE & CORRECTION,Default Category/Tous les produits/BUREAUTIQUE,Default Category/Tous les produits/SCOLAIRE/ECRITURE & CORRECTION/STYLOS ENCRE GEL,Default Category/Tous les produits/SCOLAIRE/ECRITURE & CORRECTION,Default Category/Tous les produits/SCOLAIRE",base,"STYLO ROLLER A ENCRE GEL EFFACABLE FRIXION BALL 0.7mm ROSE ""PILOT"" REF: BL-FR7-P ""PILOT"" REF:BL-FR7-P","STYLO ROLLER A ENCRE GEL EFFACABLE FRIXION BALL 0.7mm ROSE ""PILOT"" REF: BL-FR7-P ""PILOT"" REF:BL-FR7-P","Reliure intégrale permettant une pleine ouverture, idéal pour l'utilisation recto/verso des feuilles ! Couverture carte vernie. Papier Vélin Surfin 70 g.",193,2,Taxable Goods,"Catalog, Search",France,"mgs_brand=Pilot,techno_ref=BL-FR7-P,color=Rose",9999,0,"sku=1140659780,type=5X5|sku=1140659774,type=SEYES",0,1
1140659780,Products,simple,"Default Category/Tous les produits/ECRITURE CORRECTION & COLORIAGE/ECRITURE & CORRECTION/STYLOS ENCRE GEL,Default Category/Tous les produits/ECRITURE CORRECTION & COLORIAGE/ECRITURE & CORRECTION,Default Category/Tous les produits/ECRITURE CORRECTION & COLORIAGE,Default Category/Tous les produits,Default Category/Tous les produits/BUREAUTIQUE/ECRITURE & CORRECTION/STYLOS ENCRE GEL,Default Category/Tous les produits/BUREAUTIQUE/ECRITURE & CORRECTION,Default Category/Tous les produits/BUREAUTIQUE,Default Category/Tous les produits/SCOLAIRE/ECRITURE & CORRECTION/STYLOS ENCRE GEL,Default Category/Tous les produits/SCOLAIRE/ECRITURE & CORRECTION,Default Category/Tous les produits/SCOLAIRE",base,"STYLO ROLLER A ENCRE GEL EFFACABLE FRIXION BALL 0.7mm ORANGE ""PILOT"" REF: BL-FR7-O ""PILOT"" REF:BL-FR7-O","STYLO ROLLER A ENCRE GEL EFFACABLE FRIXION BALL 0.7mm ORANGE ""PILOT"" REF: BL-FR7-O ""PILOT"" REF:BL-FR7-O","Reliure intégrale permettant une pleine ouverture, idéal pour l'utilisation recto/verso des feuilles ! Couverture carte vernie. Papier Vélin Surfin 70 g.",339,2,Taxable Goods,"Catalog, Search",France,"mgs_brand=Pilot,techno_ref=BL-FR7-O,color=Orange",9999,0,,0,1
1140659774,Products,simple,"Default Category/Tous les produits/ECRITURE CORRECTION & COLORIAGE/ECRITURE & CORRECTION/STYLOS ENCRE GEL,Default Category/Tous les produits/ECRITURE CORRECTION & COLORIAGE/ECRITURE & CORRECTION,Default Category/Tous les produits/ECRITURE CORRECTION & COLORIAGE,Default Category/Tous les produits,Default Category/Tous les produits/BUREAUTIQUE/ECRITURE & CORRECTION/STYLOS ENCRE GEL,Default Category/Tous les produits/BUREAUTIQUE/ECRITURE & CORRECTION,Default Category/Tous les produits/BUREAUTIQUE,Default Category/Tous les produits/SCOLAIRE/ECRITURE & CORRECTION/STYLOS ENCRE GEL,Default Category/Tous les produits/SCOLAIRE/ECRITURE & CORRECTION,Default Category/Tous les produits/SCOLAIRE",base,"STYLO ROLLER A ENCRE GEL EFFACABLE FRIXION BALL 0.7mm VERT CLAIR ""PILOT"" REF: BL-FR7-VC ""PILOT"" REF:BL-FR7-VC","STYLO ROLLER A ENCRE GEL EFFACABLE FRIXION BALL 0.7mm VERT CLAIR ""PILOT"" REF: BL-FR7-VC ""PILOT"" REF:BL-FR7-VC","Reliure intégrale permettant une pleine ouverture, idéal pour l'utilisation recto/verso des feuilles ! Couverture carte vernie. Papier Vélin Surfin 70 g.",15,2,Taxable Goods,"Catalog, Search",France,"mgs_brand=Pilot,techno_ref=BL-FR7-VC,color=Vert Clair",9999,0,,0,1
1140671619,Products,configurable,"Default Category/Tous les produits/ECRITURE CORRECTION & COLORIAGE/ECRITURE & CORRECTION/STYLOS ENCRE GEL,Default Category/Tous les produits/ECRITURE CORRECTION & COLORIAGE/ECRITURE & CORRECTION,Default Category/Tous les produits/ECRITURE CORRECTION & COLORIAGE,Default Category/Tous les produits,Default Category/Tous les produits/BUREAUTIQUE/ECRITURE & CORRECTION/STYLOS ENCRE GEL,Default Category/Tous les produits/BUREAUTIQUE/ECRITURE & CORRECTION,Default Category/Tous les produits/BUREAUTIQUE,Default Category/Tous les produits/SCOLAIRE/ECRITURE & CORRECTION/STYLOS ENCRE GEL,Default Category/Tous les produits/SCOLAIRE/ECRITURE & CORRECTION,Default Category/Tous les produits/SCOLAIRE",base,"STYLO ROLLER A ENCRE GEL EFFACABLE FRIXION BALL 0.7mm MARRON ""PILOT"" REF: BL-FR7-M ""PILOT"" REF:BL-FR7-M","STYLO ROLLER A ENCRE GEL EFFACABLE FRIXION BALL 0.7mm MARRON ""PILOT"" REF: BL-FR7-M ""PILOT"" REF:BL-FR7-M","Reliure intégrale permettant une pleine ouverture, idéal pour l'utilisation recto/verso des feuilles ! Couverture carte vernie. Papier Vélin Surfin 70 g.",444,2,Taxable Goods,"Catalog, Search",France,"mgs_brand=Pilot,techno_ref=BL-FR7-M,color=Marron",9999,0,"sku=1140659761,type=5X5|sku=1140659770,type=SEYES",0,1
1140659761,Products,simple,"Default Category/Tous les produits/ECRITURE CORRECTION & COLORIAGE/ECRITURE & CORRECTION/STYLOS ENCRE GEL,Default Category/Tous les produits/ECRITURE CORRECTION & COLORIAGE/ECRITURE & CORRECTION,Default Category/Tous les produits/ECRITURE CORRECTION & COLORIAGE,Default Category/Tous les produits,Default Category/Tous les produits/BUREAUTIQUE/ECRITURE & CORRECTION/STYLOS ENCRE GEL,Default Category/Tous les produits/BUREAUTIQUE/ECRITURE & CORRECTION,Default Category/Tous les produits/BUREAUTIQUE,Default Category/Tous les produits/SCOLAIRE/ECRITURE & CORRECTION/STYLOS ENCRE GEL,Default Category/Tous les produits/SCOLAIRE/ECRITURE & CORRECTION,Default Category/Tous les produits/SCOLAIRE",base,"STYLO ROLLER A ENCRE GEL EFFAÇABLE FRIXION CLICKER 0.7mm ""PILOT"" ""PILOT"" REF:","STYLO ROLLER A ENCRE GEL EFFAÇABLE FRIXION CLICKER 0.7mm ""PILOT"" ""PILOT"" REF:","Reliure intégrale permettant une pleine ouverture, idéal pour l'utilisation recto/verso des feuilles ! Couverture carte vernie. Papier Vélin Surfin 70 g.",449,2,Taxable Goods,"Catalog, Search",France,"mgs_brand=Pilot,techno_ref=",9999,0,,0,1
1140659770,Products,simple,"Default Category/Tous les produits/ECRITURE CORRECTION & COLORIAGE/ECRITURE & CORRECTION/STYLOS ENCRE GEL,Default Category/Tous les produits/ECRITURE CORRECTION & COLORIAGE/ECRITURE & CORRECTION,Default Category/Tous les produits/ECRITURE CORRECTION & COLORIAGE,Default Category/Tous les produits,Default Category/Tous les produits/BUREAUTIQUE/ECRITURE & CORRECTION/STYLOS ENCRE GEL,Default Category/Tous les produits/BUREAUTIQUE/ECRITURE & CORRECTION,Default Category/Tous les produits/BUREAUTIQUE,Default Category/Tous les produits/SCOLAIRE/ECRITURE & CORRECTION/STYLOS ENCRE GEL,Default Category/Tous les produits/SCOLAIRE/ECRITURE & CORRECTION,Default Category/Tous les produits/SCOLAIRE",base,"STYLO ROLLER A ENCRE GEL EFFACABLE FRIXION CLICKER 0.7mm BLEU ""PILOT"" REF: BLRT-FR7-L ""PILOT"" REF:BLRT-FR7-L","STYLO ROLLER A ENCRE GEL EFFACABLE FRIXION CLICKER 0.7mm BLEU ""PILOT"" REF: BLRT-FR7-L ""PILOT"" REF:BLRT-FR7-L","Reliure intégrale permettant une pleine ouverture, idéal pour l'utilisation recto/verso des feuilles ! Couverture carte vernie. Papier Vélin Surfin 70 g.",71,2,Taxable Goods,"Catalog, Search",France,"mgs_brand=Pilot,techno_ref=BLRT-FR7-L,color=Bleu",9999,0,,0,1
1140659789,Products,simple,"Default Category/Tous les produits/ECRITURE CORRECTION & COLORIAGE/ECRITURE & CORRECTION/STYLOS ENCRE GEL,Default Category/Tous les produits/ECRITURE CORRECTION & COLORIAGE/ECRITURE & CORRECTION,Default Category/Tous les produits/ECRITURE CORRECTION & COLORIAGE,Default Category/Tous les produits,Default Category/Tous les produits/BUREAUTIQUE/ECRITURE & CORRECTION/STYLOS ENCRE GEL,Default Category/Tous les produits/BUREAUTIQUE/ECRITURE & CORRECTION,Default Category/Tous les produits/BUREAUTIQUE,Default Category/Tous les produits/SCOLAIRE/ECRITURE & CORRECTION/STYLOS ENCRE GEL,Default Category/Tous les produits/SCOLAIRE/ECRITURE & CORRECTION,Default Category/Tous les produits/SCOLAIRE",base,"STYLO ROLLER A ENCRE GEL EFFACABLE FRIXION CLICKER 0.7mm NOIR ""PILOT"" REF: BLRT-FR7-B ""PILOT"" REF:BLRT-FR7-B","STYLO ROLLER A ENCRE GEL EFFACABLE FRIXION CLICKER 0.7mm NOIR ""PILOT"" REF: BLRT-FR7-B ""PILOT"" REF:BLRT-FR7-B","Touches de couleur détachables pour les jours de la semaine. Reliure intégrale permettant une pleine ouverture, idéal pour l'utilisation recto/verso des feuilles !",136,2,Taxable Goods,"Catalog, Search",France,"mgs_brand=Pilot,techno_ref=BLRT-FR7-B,color=Noir",9999,0,,0,1
1140671620,Products,configurable,"Default Category/Tous les produits/ECRITURE CORRECTION & COLORIAGE/ECRITURE & CORRECTION/STYLOS ENCRE GEL,Default Category/Tous les produits/ECRITURE CORRECTION & COLORIAGE/ECRITURE & CORRECTION,Default Category/Tous les produits/ECRITURE CORRECTION & COLORIAGE,Default Category/Tous les produits,Default Category/Tous les produits/BUREAUTIQUE/ECRITURE & CORRECTION/STYLOS ENCRE GEL,Default Category/Tous les produits/BUREAUTIQUE/ECRITURE & CORRECTION,Default Category/Tous les produits/BUREAUTIQUE,Default Category/Tous les produits/SCOLAIRE/ECRITURE & CORRECTION/STYLOS ENCRE GEL,Default Category/Tous les produits/SCOLAIRE/ECRITURE & CORRECTION,Default Category/Tous les produits/SCOLAIRE",base,"STYLO ROLLER A ENCRE GEL EFFACABLE FRIXION CLICKER 0.7mm ROUGE ""PILOT"" REF: BLRT-FR7-R ""PILOT"" REF:BLRT-FR7-R","STYLO ROLLER A ENCRE GEL EFFACABLE FRIXION CLICKER 0.7mm ROUGE ""PILOT"" REF: BLRT-FR7-R ""PILOT"" REF:BLRT-FR7-R","Reliure intégrale permettant une pleine ouverture, idéal pour l'utilisation recto/verso des feuilles ! Couverture carte vernie. Papier Vélin Surfin 70 g.",90,2,Taxable Goods,"Catalog, Search",France,"mgs_brand=Pilot,techno_ref=BLRT-FR7-R,color=Rouge",9999,0,"sku=1140659776,type=5X5|sku=1140659778,type=SEYES",0,1
1140659776,Products,simple,"Default Category/Tous les produits/ECRITURE CORRECTION & COLORIAGE/ECRITURE & CORRECTION/STYLOS ENCRE GEL,Default Category/Tous les produits/ECRITURE CORRECTION & COLORIAGE/ECRITURE & CORRECTION,Default Category/Tous les produits/ECRITURE CORRECTION & COLORIAGE,Default Category/Tous les produits,Default Category/Tous les produits/BUREAUTIQUE/ECRITURE & CORRECTION/STYLOS ENCRE GEL,Default Category/Tous les produits/BUREAUTIQUE/ECRITURE & CORRECTION,Default Category/Tous les produits/BUREAUTIQUE,Default Category/Tous les produits/SCOLAIRE/ECRITURE & CORRECTION/STYLOS ENCRE GEL,Default Category/Tous les produits/SCOLAIRE/ECRITURE & CORRECTION,Default Category/Tous les produits/SCOLAIRE",base,"STYLO ROLLER A ENCRE GEL EFFACABLE FRIXION CLICKER 0.7mm VERT ""PILOT"" REF: BLRT-FR7-G ""PILOT"" REF:BLRT-FR7-G","STYLO ROLLER A ENCRE GEL EFFACABLE FRIXION CLICKER 0.7mm VERT ""PILOT"" REF: BLRT-FR7-G ""PILOT"" REF:BLRT-FR7-G","Reliure intégrale permettant une pleine ouverture, idéal pour l'utilisation recto/verso des feuilles ! Couverture carte vernie. Papier Vélin Surfin 70 g.",135,2,Taxable Goods,"Catalog, Search",France,"mgs_brand=Pilot,techno_ref=BLRT-FR7-G,color=Vert",9999,0,,0,1
1140659778,Products,simple,"Default Category/Tous les produits/ECRITURE CORRECTION & COLORIAGE/ECRITURE & CORRECTION/STYLOS ENCRE GEL,Default Category/Tous les produits/ECRITURE CORRECTION & COLORIAGE/ECRITURE & CORRECTION,Default Category/Tous les produits/ECRITURE CORRECTION & COLORIAGE,Default Category/Tous les produits,Default Category/Tous les produits/BUREAUTIQUE/ECRITURE & CORRECTION/STYLOS ENCRE GEL,Default Category/Tous les produits/BUREAUTIQUE/ECRITURE & CORRECTION,Default Category/Tous les produits/BUREAUTIQUE,Default Category/Tous les produits/SCOLAIRE/ECRITURE & CORRECTION/STYLOS ENCRE GEL,Default Category/Tous les produits/SCOLAIRE/ECRITURE & CORRECTION,Default Category/Tous les produits/SCOLAIRE",base,"STYLO ROLLER A ENCRE GEL EFFACABLE FRIXION CLICKER 0.7mm VIOLET ""PILOT"" REF: BL-FR-V ""PILOT"" REF:BL-FR-V","STYLO ROLLER A ENCRE GEL EFFACABLE FRIXION CLICKER 0.7mm VIOLET ""PILOT"" REF: BL-FR-V ""PILOT"" REF:BL-FR-V","Reliure intégrale permettant une pleine ouverture, idéal pour l'utilisation recto/verso des feuilles ! Couverture carte vernie. Papier Vélin Surfin 70 g.",15,2,Taxable Goods,"Catalog, Search",France,"mgs_brand=Pilot,techno_ref=BL-FR-V,color=Violet",9999,0,,0,1
1140671621,Products,configurable,"Default Category/Tous les produits/ECRITURE CORRECTION & COLORIAGE/ECRITURE & CORRECTION/STYLOS ENCRE GEL,Default Category/Tous les produits/ECRITURE CORRECTION & COLORIAGE/ECRITURE & CORRECTION,Default Category/Tous les produits/ECRITURE CORRECTION & COLORIAGE,Default Category/Tous les produits,Default Category/Tous les produits/BUREAUTIQUE/ECRITURE & CORRECTION/STYLOS ENCRE GEL,Default Category/Tous les produits/BUREAUTIQUE/ECRITURE & CORRECTION,Default Category/Tous les produits/BUREAUTIQUE,Default Category/Tous les produits/SCOLAIRE/ECRITURE & CORRECTION/STYLOS ENCRE GEL,Default Category/Tous les produits/SCOLAIRE/ECRITURE & CORRECTION,Default Category/Tous les produits/SCOLAIRE",base,"STYLO ROLLER A ENCRE GEL EFFACABLE FRIXION CLICKER 0.7mm BLEU CIEL ""PILOT"" REF: BLRT-FR7-LB ""PILOT"" REF:BLRT-FR7-LB","STYLO ROLLER A ENCRE GEL EFFACABLE FRIXION CLICKER 0.7mm BLEU CIEL ""PILOT"" REF: BLRT-FR7-LB ""PILOT"" REF:BLRT-FR7-LB","Reliure intégrale permettant une pleine ouverture, idéal pour l'utilisation recto/verso des feuilles ! Couverture carte vernie. Papier Vélin Surfin 70g.",245,2,Taxable Goods,"Catalog, Search",France,"mgs_brand=Pilot,techno_ref=BLRT-FR7-LB,color=Bleu Ciel",9999,0,"sku=1140659771,type=5X5|sku=1140659775,type=SEYES",0,1
1140659771,Products,simple,"Default Category/Tous les produits/ECRITURE CORRECTION & COLORIAGE/ECRITURE & CORRECTION/STYLOS ENCRE GEL,Default Category/Tous les produits/ECRITURE CORRECTION & COLORIAGE/ECRITURE & CORRECTION,Default Category/Tous les produits/ECRITURE CORRECTION & COLORIAGE,Default Category/Tous les produits,Default Category/Tous les produits/BUREAUTIQUE/ECRITURE & CORRECTION/STYLOS ENCRE GEL,Default Category/Tous les produits/BUREAUTIQUE/ECRITURE & CORRECTION,Default Category/Tous les produits/BUREAUTIQUE,Default Category/Tous les produits/SCOLAIRE/ECRITURE & CORRECTION/STYLOS ENCRE GEL,Default Category/Tous les produits/SCOLAIRE/ECRITURE & CORRECTION,Default Category/Tous les produits/SCOLAIRE",base,"STYLO ROLLER A ENCRE GEL EFFACABLE FRIXION CLICKER 0.7mm ROSE ""PILOT"" REF: BL-FR7-RS ""PILOT"" REF:BL-FR7-RS","STYLO ROLLER A ENCRE GEL EFFACABLE FRIXION CLICKER 0.7mm ROSE ""PILOT"" REF: BL-FR7-RS ""PILOT"" REF:BL-FR7-RS","Reliure intégrale permettant une pleine ouverture, idéal pour l'utilisation recto/verso des feuilles ! Couverture carte vernie. Papier Vélin Surfin 70g.",240,2,Taxable Goods,"Catalog, Search",France,"mgs_brand=Pilot,techno_ref=BL-FR7-RS,color=Rose",9999,0,,0,1
1140659775,Products,simple,"Default Category/Tous les produits/ECRITURE CORRECTION & COLORIAGE/COLORIAGE/FEUTRE POINTE FINE,Default Category/Tous les produits/ECRITURE CORRECTION & COLORIAGE/COLORIAGE,Default Category/Tous les produits/ECRITURE CORRECTION & COLORIAGE,Default Category/Tous les produits,Default Category/Tous les produits/SCOLAIRE/COLORIAGE/FEUTRE POINTE FINE,Default Category/Tous les produits/SCOLAIRE/COLORIAGE,Default Category/Tous les produits/SCOLAIRE,Default Category/Tous les produits/LOISIRS CREATIFS/COLORIAGE/FEUTRE POINTE FINE,Default Category/Tous les produits/LOISIRS CREATIFS/COLORIAGE,Default Category/Tous les produits/LOISIRS CREATIFS,Default Category/Tous les produits/BEAUX ARTS/COLORIAGE/FEUTRE POINTE FINE,Default Category/Tous les produits/BEAUX ARTS/COLORIAGE,Default Category/Tous les produits/BEAUX ARTS",base,"STYLO FEUTRE EFFAÇABLE FRIXION FINELINER 1.3mm ""PILOT"" ""PILOT"" REF:","STYLO FEUTRE EFFAÇABLE FRIXION FINELINER 1.3mm ""PILOT"" ""PILOT"" REF:","Reliure intégrale permettant une pleine ouverture, idéal pour l'utilisation recto/verso des feuilles ! Couverture carte vernie. Papier Vélin Surfin 70g.",326,2,Taxable Goods,"Catalog, Search",France,"mgs_brand=Pilot,techno_ref=",9999,0,,0,1
1140659799,Products,simple,"Default Category/Tous les produits/ECRITURE CORRECTION & COLORIAGE/COLORIAGE/FEUTRE POINTE FINE,Default Category/Tous les produits/ECRITURE CORRECTION & COLORIAGE/COLORIAGE,Default Category/Tous les produits/ECRITURE CORRECTION & COLORIAGE,Default Category/Tous les produits,Default Category/Tous les produits/SCOLAIRE/COLORIAGE/FEUTRE POINTE FINE,Default Category/Tous les produits/SCOLAIRE/COLORIAGE,Default Category/Tous les produits/SCOLAIRE,Default Category/Tous les produits/LOISIRS CREATIFS/COLORIAGE/FEUTRE POINTE FINE,Default Category/Tous les produits/LOISIRS CREATIFS/COLORIAGE,Default Category/Tous les produits/LOISIRS CREATIFS,Default Category/Tous les produits/BEAUX ARTS/COLORIAGE/FEUTRE POINTE FINE,Default Category/Tous les produits/BEAUX ARTS/COLORIAGE,Default Category/Tous les produits/BEAUX ARTS",base,"STYLO FEUTRE EFFACABLE FRIXION FINELINER 1.3mm BLEU ""PILOT"" REF: SW-FF-L ""PILOT"" REF:SW-FF-L","STYLO FEUTRE EFFACABLE FRIXION FINELINER 1.3mm BLEU ""PILOT"" REF: SW-FF-L ""PILOT"" REF:SW-FF-L","Touches de couleur détachables pour les jours de la semaine. 
 Reliure intégrale permettant une pleine ouverture, idéal pour l'utilisation recto/verso des feuilles !",15,2,Taxable Goods,"Catalog, Search",France,"mgs_brand=Pilot,techno_ref=SW-FF-L,color=Bleu",9999,0,,0,1
1140659739,Products,simple,"Default Category/Tous les produits/ECRITURE CORRECTION & COLORIAGE/COLORIAGE/FEUTRE POINTE FINE,Default Category/Tous les produits/ECRITURE CORRECTION & COLORIAGE/COLORIAGE,Default Category/Tous les produits/ECRITURE CORRECTION & COLORIAGE,Default Category/Tous les produits,Default Category/Tous les produits/SCOLAIRE/COLORIAGE/FEUTRE POINTE FINE,Default Category/Tous les produits/SCOLAIRE/COLORIAGE,Default Category/Tous les produits/SCOLAIRE,Default Category/Tous les produits/LOISIRS CREATIFS/COLORIAGE/FEUTRE POINTE FINE,Default Category/Tous les produits/LOISIRS CREATIFS/COLORIAGE,Default Category/Tous les produits/LOISIRS CREATIFS,Default Category/Tous les produits/BEAUX ARTS/COLORIAGE/FEUTRE POINTE FINE,Default Category/Tous les produits/BEAUX ARTS/COLORIAGE,Default Category/Tous les produits/BEAUX ARTS",base,"STYLO FEUTRE EFFACABLE FRIXION FINELINER 1.3mm NOIR ""PILOT"" REF: SW-FF-B ""PILOT"" REF:SW-FF-B","STYLO FEUTRE EFFACABLE FRIXION FINELINER 1.3mm NOIR ""PILOT"" REF: SW-FF-B ""PILOT"" REF:SW-FF-B","Couverture carte vernie. Papier Vélin Surfin 70 g. Certifié PEFC, pour la gestion durable des forêts.",331,2,Taxable Goods,"Catalog, Search",France,"mgs_brand=Pilot,techno_ref=SW-FF-B,color=Noir",9999,0,,0,1
