"Order ID","Order Status","Order Date","Payment Method","Thumbnail","Product SKU","Product Name","Original Price","Price","Qty Ordered","Subtotal,Tax,Discounts","Row Total"""
"000005661","09     - Commande Livrée","Mar 8, 2025 06:14:54 PM","Cash On Delivery","/p/e/peinture-en-aerosol-belton-premium-400-ml-052-rose-porcelet-molotow-ref-mo327012_0.jpg,1140638129","PEINTURE EN AEROSOL BELTON PREMIUM 400 ML 052 ROSE PORCELET """"MOLOTOW"""" REF: MO327012","1100.00000000,880.00000000,1,880.00000000,0.00000000,0.00000000,880.00000000"
"000005661","09     - Commande Livrée","Mar 8, 2025 06:14:54 PM","Cash On Delivery","/p/e/peinture-en-aerosol-belton-premium-400-ml-066-lilas-molotow-ref-mo327201_0.jpg,1140638137","PEINTURE EN AEROSOL BELTON PREMIUM 400 ML 066 LILAS """"MOLOTOW"""" REF: MO327201","1100.00000000,880.00000000,1,880.00000000,0.00000000,0.00000000,880.00000000"
"000005661","09     - Commande Livrée","Mar 8, 2025 06:14:54 PM","Cash On Delivery","/r/e/regle-et-trace-formes-geonotes-noir-maped-ref-250310-1.jpg,599","REGLE ET TRACE FORMES GEONOTES NOIR """"MAPED"""" REF: 250310","245.00000000,245.00000000,1,245.00000000,0.00000000,12.25000000,232.75000000"
"000005661","09     - Commande Livrée","Mar 8, 2025 06:14:54 PM","Cash On Delivery","/s/t/st_28151_568_46_pen68-brush_closed-pen_side-view_c_rgb_jpg_300dpi.jpg,1140621645","FEUTRE PINCEAU PEN 68 BRUSH NOIR """"STABILO"""" REF: 568/46","340.00000000,340.00000000,1,340.00000000,0.00000000,17.00000000,323.00000000"
"000005661","09     - Commande Livrée","Mar 8, 2025 06:14:54 PM","Cash On Delivery","/s/t/stylo-fantaisie-fleur-techno-ref-5352_1.jpg,1140633415","STYLO FANTAISIE FLEUR""""TECHNO"""" REF: 5352","70.00000000,70.00000000,2,140.00000000,0.00000000,7.00000000,133.00000000"
"000005661","09     - Commande Livrée","Mar 8, 2025 06:14:54 PM","Cash On Delivery","/e/s/essence-minerale-inodore-fragonard-flacon-de-75ml-pebeo-ref-650306-0_1.jpg,107678101","ESSENCE MINERALE INODORE FRAGONARD """"PEBEO""""","1550.00000000,1550.00000000,1,1550.00000000,0.00000000,77.50000000,1472.50000000"
"000005661","09     - Commande Livrée","Mar 8, 2025 06:14:54 PM","Cash On Delivery","/p/a/palette-de-peinture-aquarelel-jaune-ark-ref-313-0.jpg,132","PALETTE DE PEINTURE AQUARELEL JAUNE """"ARK"""" REF: 313","120.00000000,120.00000000,1,120.00000000,0.00000000,6.00000000,114.00000000"
"000005662","09     - Commande Livrée","Mar 8, 2025 09:15:08 PM","Cash On Delivery","/v/e/vernis-tableaux-mat-talens-.jpg,1140626184","VERNIS TABLEAUX MAT """"TALENS""""","10580.00000000,10580.00000000,1,10580.00000000,0.00000000,529.00000000,10051.00000000"
"000005663","09     - Commande Livrée","Mar 10, 2025 01:20:22 PM","Cash On Delivery","/c/r/crayons-de-couleurs-artcolor-boite-metal-techno-0_1.jpg,1140622823","CRAYONS DE COULEURS ARTCOLOR BOITE METAL """"TECHNO""""","3150.00000000,3150.00000000,1,3150.00000000,0.00000000,0.00000000,3150.00000000"
"000005664","09     - Commande Livrée","Mar 10, 2025 08:22:22 PM","Cash On Delivery","/p/a/papier-feutrine-paquet-de-10-pcs-20x30-cm-150g-m-folia-.jpg,1140611138","PAPIER FEUTRINE PAQUET DE 10 PCS 20x30 cm 150g/m """"FOLIA""""","1300.00000000,1300.00000000,2,2600.00000000,0.00000000,130.00000000,2470.00000000"
"000005665","09     - Commande Livrée","Mar 10, 2025 09:15:47 PM","Cash On Delivery","/c/r/crayons-de-couleur-pastel-colorpeps-maped-.jpg,1140631787","CRAYONS DE COULEUR PASTEL COLOR'PEPS """"MAPED""""","320.00000000,320.00000000,1,320.00000000,0.00000000,16.00000000,304.00000000"
"000005665","09     - Commande Livrée","Mar 10, 2025 09:15:47 PM","Cash On Delivery","/c/r/crayons-couleurs-colorpeps-duo-de-24-couleurs-maped-ref-829602-0_1.jpg,1140605813","CRAYONS COULEURS COLOR'PEPS DUO """"MAPED""""","1360.00000000,1360.00000000,1,1360.00000000,0.00000000,68.00000000,1292.00000000"
"000005666","09     - Commande Livrée","Mar 11, 2025 01:18:53 AM","Cash On Delivery","/r/e/recharge-pour-stylo-gomme-en-sachet-de-02-pcs-maped-ref-512511.jpg,329409","RECHARGE POUR STYLO GOMME EN SACHET DE 02 PCS """"MAPED"""" REF: 512511","75.00000000,75.00000000,2,150.00000000,0.00000000,0.00000000,150.00000000"
"000005666","09     - Commande Livrée","Mar 11, 2025 01:18:53 AM","Cash On Delivery","/g/o/gomme-dart-malleable-techno-ref-1292-0.jpg,457203","GOMME D'ART MALLEABLE """"TECHNO"""" REF: 1292","180.00000000,180.00000000,1,180.00000000,0.00000000,0.00000000,180.00000000"
"000005666","09     - Commande Livrée","Mar 11, 2025 01:18:53 AM","Cash On Delivery","/c/r/crayons_graphite_sketch_art_boite_metal_de_18_pieces_techno_ref_5303.jpg,1140622824","CRAYONS GRAPHITE SKETCH ART BOITE METAL DE 18 PIECES """"TECHNO"""" REF: 5303","1650.00000000,1650.00000000,1,1650.00000000,0.00000000,0.00000000,1650.00000000"
"000005666","09     - Commande Livrée","Mar 11, 2025 01:18:53 AM","Cash On Delivery","/r/u/ruban-adhesif-transparent-19mmx30yard-techno-ref-2396-0_1.jpg,1528703","RUBAN ADHESIF TRANSPARENT 19mm """"TECHNO""""","50.00000000,50.00000000,1,50.00000000,0.00000000,0.00000000,50.00000000"
"000005667","09     - Commande Livrée","Mar 11, 2025 03:16:33 AM","Cash On Delivery","/p/a/pastel-a-lhuile-ara-pebeo-.jpg,1624204","PASTEL A L'HUILE ARA """"PEBEO""""","2060.00000000,2060.00000000,2,4120.00000000,0.00000000,206.00000000,3914.00000000"
"000005667","09     - Commande Livrée","Mar 11, 2025 03:16:33 AM","Cash On Delivery","/p/e/peinture-a-lhuile-40ml-noir-bougie-talens-art-creation--ref-9019702m-0.jpg,1140619068","PEINTURE A L'HUILE 40ml NOIR BOUGIE """"TALENS ART CREATION """" REF: 9019702M","700.00000000,700.00000000,1,700.00000000,0.00000000,0.00000000,700.00000000"
"000005668","09     - Commande Livrée","Mar 11, 2025 08:33:18 PM","Cash On Delivery","/s/a/sac-a-dos-creche-little-travelers-mini-little-ruby-tiger-family-ref-2201-f_1.png,1140640582","SAC A DOS CRECHE LITTLE TRAVELERS MINI SEASON OF LOVE """"TIGER FAMILY"""" REF: 2201-F","6500.00000000,6500.00000000,1,6500.00000000,0.00000000,0.00000000,6500.00000000"
"000005669","09     - Commande Livrée","Mar 11, 2025 10:04:56 PM","Cash On Delivery","/a/g/agrafeuse-metal-26-6-start-master-half-strip-maped-ref-392710_1.jpg,107905701","AGRAFEUSE METAL 26/6 START MASTER-HALF STRIP """"MAPED"""" REF: 392710","980.00000000,980.00000000,1,980.00000000,0.00000000,0.00000000,980.00000000"
"000005670","09     - Commande Livrée","Mar 12, 2025 01:36:42 AM","Cash On Delivery","/c/o/coffret-stylo-a-plume-calligraphie-de-08-pcs-techno-ref-548-0.jpg,107778501","COFFRET STYLO A PLUME CALLIGRAPHIE DE 06 PCS """"TECHNO"""" REF: 548","1650.00000000,1650.00000000,1,1650.00000000,0.00000000,82.50000000,1567.50000000"
"000005670","09     - Commande Livrée","Mar 12, 2025 01:36:42 AM","Cash On Delivery","/c/a/cartouche-stylo-a-plume-techno--0.jpg,107682501","CARTOUCHE STYLO A PLUME BLEU BOITE DE 06 PCS """"TECHNO"""" REF: 0566","60.00000000,60.00000000,2,120.00000000,0.00000000,6.00000000,114.00000000"
"000005670","09     - Commande Livrée","Mar 12, 2025 01:36:42 AM","Cash On Delivery","/e/n/encre-de-chine-60ml-noir-techno-ref-5612.jpg,1140624959","ENCRE DE CHINE 60ml NOIR """"TECHNO"""" REF: 5612","490.00000000,490.00000000,1,490.00000000,0.00000000,24.50000000,465.50000000"
"000005671","09     - Commande Livrée","Mar 12, 2025 05:32:50 AM","Cash On Delivery","/c/r/crayons-de-couleurs-artcolor-boite-metal-techno-0_1.jpg,1140632968","CRAYONS DE COULEURS ARTCOLOR BOITE METAL """"TECHNO""""","4500.00000000,4500.00000000,1,4500.00000000,0.00000000,0.00000000,4500.00000000"
"000005672","09     - Commande Livrée","Mar 12, 2025 06:13:37 AM","Cash On Delivery","/c/a/carton-toile-280g-en-coton-10x10cm-techno-ref-5482.jpg,1140625939","CARTON TOILE 280g EN COTON 10x10cm &quot";TECHNO&quot;" REF: 5482","180.00000000,180.00000000,8,1440.00000000,0.00000000,0.00000000,1440.00000000"
"000005672","09     - Commande Livrée","Mar 12, 2025 06:13:37 AM","Cash On Delivery","/c/a/carton-toile-280g-en-coton-20x20cm-techno-ref-4723.jpg,1140612169","CARTON TOILE 280g EN COTON 20x20cm &quot";TECHNO&quot;" REF: 4723","280.00000000,280.00000000,2,560.00000000,0.00000000,0.00000000,560.00000000"
"000005672","09     - Commande Livrée","Mar 12, 2025 06:13:37 AM","Cash On Delivery","/c/a/carton-toile-280g-en-coton-40x40cm-techno-ref-4729.jpg,1140612175","CARTON TOILE 280g EN COTON 40x40cm &quot";TECHNO&quot;" REF: 4729","650.00000000,650.00000000,2,1300.00000000,0.00000000,0.00000000,1300.00000000"
"000005672","09     - Commande Livrée","Mar 12, 2025 06:13:37 AM","Cash On Delivery","/m/a/marqueur-double-tete-pastel-peach-square-artmark-techno-ref-6054_0.jpg,1140660281","MARQUEUR DOUBLE TETE PASTEL PEACH SQUARE ARTMARK """"TECHNO"""" REF: 6054","110.00000000,110.00000000,1,110.00000000,0.00000000,0.00000000,110.00000000"
"000005672","09     - Commande Livrée","Mar 12, 2025 06:13:37 AM","Cash On Delivery","/m/a/marqueur-double-tete-pale-cream-square-artmark-techno-ref-6145_0.jpg,1140660500","MARQUEUR DOUBLE TETE PALE CEAM SQUARE ARTMARK """"TECHNO"""" REF: 6145","110.00000000,110.00000000,1,110.00000000,0.00000000,0.00000000,110.00000000"
"000005672","09     - Commande Livrée","Mar 12, 2025 06:13:37 AM","Cash On Delivery","/s/t/stylo-encre-gel-1_0-mm-gelart-pochette-de-4-couleurs-techno-ref-6262.jpg,1140632896","STYLO ENCRE GEL 1.0 mm GELART POCHETTE DE 4 COULEURS """"TECHNO"""" REF: 6262","340.00000000,340.00000000,1,340.00000000,0.00000000,0.00000000,340.00000000"
"000005673","09     - Commande Livrée","Mar 12, 2025 07:08:00 AM","Cash On Delivery","/t/o/toile-sur-chassis-280g-en-coton-techno--0_8.jpg,2296211","TOILE SUR CHASSIS 280g EN COTON """"TECHNO""""","800.00000000,800.00000000,1,800.00000000,0.00000000,40.00000000,760.00000000"
